Packet_Size,Protocol,Src_Port,Dst_Port,TCP_Flags,Inter_Arrival_Time
254,17,59839,443,0,0.0009982585906982422
75,17,64201,443,0,0.001001119613647461
318,17,443,64201,0,0.0
64,17,443,64201,0,0.0009984970092773438
78,17,64201,443,0,0.0009961128234863281
82,17,443,51812,0,0.0010204315185546875
1292,17,443,51812,0,0.0009927749633789062
1292,17,443,51812,0,0.0009908676147460938
1292,17,443,51812,0,0.0009963512420654297
1292,17,443,51812,0,0.0010006427764892578
1292,17,443,51812,0,0.0009992122650146484
1292,17,51812,443,0,0.0
81,17,51812,443,0,0.0009996891021728516
1292,17,443,51812,0,0.0010001659393310547
82,17,51812,443,0,0.0010001659393310547
69,17,443,59839,0,0.0010006427764892578
797,17,64897,443,0,0.00099945068359375
74,17,59839,443,0,0.0009992122650146484
66,6,62683,443,2,0.0010001659393310547
71,17,61002,443,0,0.011018991470336914
70,17,443,64897,0,0.013980865478515625
67,17,443,64201,0,0.0010004043579101562
66,17,443,53413,0,0.0010056495666503906
1292,17,443,64201,0,0.000997304916381836
651,17,443,64201,0,0.0009965896606445312
129,17,443,64201,0,0.0010056495666503906
64,17,443,64201,0,0.0
180,17,443,51812,0,0.0019953250885009766
74,17,64201,443,0,0.00099945068359375
78,17,64201,443,0,0.0010058879852294922
208,17,51812,443,0,0.0009989738464355469
1288,17,51812,443,0,0.0010006427764892578
828,17,51812,443,0,0.002021312713623047
77,17,64201,443,0,0.0009944438934326172
1292,17,53413,443,0,0.0009844303131103516
1292,17,443,59839,0,0.0
376,17,443,59839,0,0.0009937286376953125
128,17,443,59839,0,0.0010056495666503906
535,17,53413,443,0,0.0009992122650146484
73,17,59839,443,0,0.0009968280792236328
89,17,59839,443,0,0.0
1292,17,64201,443,0,0.00099945068359375
501,17,64201,443,0,0.0009996891021728516
64,17,443,59839,0,0.0010001659393310547
67,17,443,64897,0,0.003000020980834961
74,17,64897,443,0,0.0010006427764892578
66,6,443,62683,18,0.024998903274536133
54,6,62683,443,16,0.0009992122650146484
1454,6,62683,443,16,0.0
487,6,62683,443,24,0.0010008811950683594
74,17,59839,443,0,0.0009996891021728516
64,17,443,64897,0,0.006999492645263672
75,17,64897,443,0,0.0010001659393310547
1010,17,443,51812,0,0.004998445510864258
163,17,443,51812,0,0.0
71,17,443,59839,0,0.0020072460174560547
65,17,443,51812,0,0.0
74,17,51812,443,0,0.0009987354278564453
66,17,443,64201,0,0.0009961128234863281
70,17,443,64201,0,0.009003877639770508
74,17,59839,443,0,0.014999866485595703
68,17,443,61002,0,0.005000591278076172
70,17,443,51812,0,0.0009951591491699219
69,17,443,53413,0,0.006011486053466797
75,17,64201,443,0,0.0009930133819580078
74,17,51812,443,0,0.017999887466430664
60,6,443,62683,16,0.0009963512420654297
60,6,443,62683,16,0.0
1454,6,443,62683,16,0.00099945068359375
1454,6,443,62683,24,0.0010056495666503906
1454,6,443,62683,16,0.0010035037994384766
54,6,62683,443,16,0.0010004043579101562
1454,6,443,62683,24,0.0009949207305908203
102,6,443,62683,24,0.0009968280792236328
54,6,62683,443,16,0.0
128,6,62683,443,24,0.0010044574737548828
74,17,53413,443,0,0.0009996891021728516
1288,17,443,64897,0,0.008991718292236328
121,17,443,64897,0,0.0010044574737548828
79,17,64897,443,0,0.0009982585906982422
75,17,64897,443,0,0.0010004043579101562
1288,17,443,51812,0,0.0010004043579101562
100,17,443,64897,0,0.0
75,17,64897,443,0,0.0009996891021728516
800,17,443,51812,0,0.001999378204345703
77,17,51812,443,0,0.0010006427764892578
77,17,51812,443,0,0.001004934310913086
1292,17,51812,443,0,0.0040094852447509766
231,17,51812,443,0,0.000995635986328125
1292,17,55508,443,0,0.0019936561584472656
525,17,55508,443,0,0.0010013580322265625
1038,6,443,62683,24,0.031000137329101562
65,17,443,51812,0,0.016998767852783203
126,17,443,53413,0,0.009996652603149414
64,17,443,53413,0,0.0010044574737548828
77,17,53413,443,0,0.0010037422180175781
66,17,443,64897,0,0.005997896194458008
1062,17,64771,443,0,0.0019965171813964844
66,6,62684,443,2,0.014997005462646484
69,17,443,51812,0,0.0029969215393066406
1292,17,63736,443,0,0.014007806777954102
1292,17,63736,443,0,0.002016305923461914
69,17,443,55508,0,0.0009844303131103516
74,17,51812,443,0,0.01599407196044922
74,17,55508,443,0,0.009000301361083984
122,17,443,64771,0,0.016004085540771484
66,6,443,62684,18,0.0010156631469726562
54,6,62684,443,16,0.000993490219116211
1454,6,62684,443,16,0.0009906291961669922
388,6,62684,443,24,0.0010008811950683594
54,6,62683,443,16,0.0020012855529785156
78,17,64771,443,0,0.019002676010131836
1292,17,443,51812,0,0.010989189147949219
353,17,443,51812,0,0.0009968280792236328
128,17,443,51812,0,0.0009987354278564453
64,17,443,51812,0,0.001001119613647461
66,17,443,53413,0,0.0009996891021728516
73,17,51812,443,0,0.0009996891021728516
1274,17,443,63736,0,0.0010001659393310547
77,17,51812,443,0,0.00099945068359375
1274,17,443,63736,0,0.0009996891021728516
1274,17,443,63736,0,0.0
766,17,443,63736,0,0.0010120868682861328
122,17,443,63736,0,0.000997781753540039
77,17,51812,443,0,0.000997304916381836
1292,17,63736,443,0,0.0010001659393310547
84,17,63736,443,0,0.0009944438934326172
195,17,63736,443,0,0.0009992122650146484
834,17,63736,443,0,0.002015829086303711
253,17,63736,443,0,0.003993511199951172
1292,17,55508,443,0,0.000995635986328125
400,17,55508,443,0,0.0010182857513427734
78,17,62024,53,0,0.012987375259399414
60,6,443,62684,16,0.0009987354278564453
1454,6,443,62684,16,0.0059967041015625
1454,6,443,62684,24,0.0009999275207519531
1454,6,443,62684,16,0.001004934310913086
310,6,443,62684,24,0.0010037422180175781
54,6,62684,443,16,0.0009903907775878906
1292,17,443,55508,0,0.0010058879852294922
795,17,443,55508,0,0.0
129,17,443,55508,0,0.001989126205444336
118,6,62684,443,24,0.0010051727294921875
73,17,55508,443,0,0.0
146,6,62684,443,24,0.0010004043579101562
553,6,62684,443,24,0.0010001659393310547
364,6,62684,443,24,0.0
64,17,443,55508,0,0.0010006427764892578
77,17,55508,443,0,0.00099945068359375
77,17,55508,443,0,0.0
1292,17,62108,443,0,0.0010004043579101562
1292,17,62108,443,0,0.0009999275207519531
65,17,443,51812,0,0.003998756408691406
81,17,443,63736,0,0.00899958610534668
154,17,443,63736,0,0.0010013580322265625
314,17,443,63736,0,0.001004934310913086
76,17,63736,443,0,0.0010068416595458984
66,17,443,64771,0,0.002988100051879883
69,17,443,55508,0,0.010004043579101562
140,6,62670,443,24,0.005996227264404297
1454,6,62670,443,16,0.0010044574737548828
654,6,62670,443,24,0.00099945068359375
140,6,62670,443,24,0.007998943328857422
1454,6,62670,443,16,0.0
671,6,62670,443,24,0.0009968280792236328
90,17,443,63736,0,0.001992940902709961
90,17,443,63736,0,0.0010077953338623047
76,17,63736,443,0,0.0010044574737548828
118,17,53,62024,0,0.001994609832763672
1292,17,64513,443,0,0.0010006427764892578
1292,17,64513,443,0,0.0010044574737548828
1274,17,443,63736,0,0.000993490219116211
282,17,443,63736,0,0.001004934310913086
1274,17,443,63736,0,0.0019905567169189453
1274,17,443,63736,0,0.0010297298431396484
1274,17,443,63736,0,0.0009839534759521484
1274,17,443,63736,0,0.0019981861114501953
1274,17,443,63736,0,0.0010042190551757812
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.0009877681732177734
1274,17,443,63736,0,0.0010020732879638672
80,17,63736,443,0,0.0010135173797607422
76,17,63736,443,0,0.0009925365447998047
76,17,63736,443,0,0.0009927749633789062
76,17,63736,443,0,0.0009999275207519531
76,17,63736,443,0,0.0
74,17,55508,443,0,0.001001119613647461
1274,17,443,63736,0,0.0010001659393310547
1274,17,443,63736,0,0.0009989738464355469
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.0009989738464355469
1274,17,443,63736,0,0.0010025501251220703
1274,17,443,63736,0,0.0009949207305908203
76,17,63736,443,0,0.0010056495666503906
76,17,63736,443,0,0.0020084381103515625
76,17,63736,443,0,0.001990795135498047
1274,17,443,63736,0,0.0010004043579101562
1274,17,443,63736,0,0.002004384994506836
1274,17,443,63736,0,0.0009987354278564453
1274,17,443,63736,0,0.0009963512420654297
1274,17,443,63736,0,0.001004934310913086
1274,17,443,63736,0,0.0009987354278564453
1274,17,443,63736,0,0.0009961128234863281
1274,17,443,63736,0,0.0010128021240234375
1274,17,443,63736,0,0.0009930133819580078
60,6,443,62684,16,0.0
65,17,443,55508,0,0.000993967056274414
60,6,443,62684,16,0.0009999275207519531
60,6,443,62684,16,0.0010004043579101562
60,6,443,62684,16,0.0
119,6,443,62684,24,0.0010004043579101562
76,17,63736,443,0,0.0009999275207519531
76,17,63736,443,0,0.00099945068359375
76,17,63736,443,0,0.0
76,17,63736,443,0,0.0010004043579101562
85,6,62684,443,24,0.0010006427764892578
338,6,443,62684,24,0.0009996891021728516
1292,17,443,64201,0,0.0
636,17,443,64201,0,0.00099945068359375
129,17,443,64201,0,0.001004934310913086
74,17,64201,443,0,0.0009992122650146484
64,17,443,64201,0,0.0009963512420654297
78,17,64201,443,0,0.0009999275207519531
77,17,64201,443,0,0.0
77,17,63736,443,0,0.0009937286376953125
1292,17,53413,443,0,0.0010008811950683594
518,17,53413,443,0,0.0010051727294921875
60,6,443,62670,16,0.0010001659393310547
82,17,443,62108,0,0.0010223388671875
1292,17,443,62108,0,0.000989675521850586
1292,17,443,62108,0,0.0009965896606445312
1292,17,443,62108,0,0.0009996891021728516
1292,17,443,62108,0,0.0009949207305908203
1292,17,443,62108,0,0.0009970664978027344
1277,17,443,62108,0,0.002015352249145508
82,17,443,64513,0,0.0
1292,17,62108,443,0,0.0009889602661132812
81,17,62108,443,0,0.0009944438934326172
54,6,62684,443,16,0.00099945068359375
209,17,62108,443,0,0.0
1288,17,62108,443,0,0.0010013580322265625
1292,17,62108,443,0,0.0010004043579101562
1292,17,62108,443,0,0.0009984970092773438
727,17,62108,443,0,0.0
100,17,62108,443,0,0.0010004043579101562
60,6,443,62670,16,0.0010008811950683594
1292,17,443,64513,0,0.0009996891021728516
1292,17,443,64513,0,0.0010001659393310547
1292,17,443,64513,0,0.0009937286376953125
1292,17,64513,443,0,0.001007080078125
1292,17,443,64513,0,0.0009996891021728516
82,17,64513,443,0,0.00099945068359375
54,6,62669,443,17,0.0009996891021728516
54,6,62683,443,17,0.0
54,6,62672,443,17,0.0010006427764892578
54,6,62675,443,17,0.0
54,6,62676,443,17,0.0009999275207519531
54,6,62677,443,17,0.0
54,6,62678,443,17,0.0009944438934326172
54,6,62679,443,17,0.0010051727294921875
54,6,62680,443,17,0.0
54,6,62674,443,17,0.0010001659393310547
54,6,62673,443,17,0.0
54,6,62681,443,17,0.0010051727294921875
54,6,62684,443,17,0.0
1292,17,443,64513,0,0.0010039806365966797
1292,17,443,64513,0,0.0019855499267578125
1274,17,443,63736,0,0.001005411148071289
1274,17,443,63736,0,0.0
81,17,64513,443,0,0.002000570297241211
1274,17,443,63736,0,0.0
80,17,63736,443,0,0.0010039806365966797
1274,17,443,63736,0,0.0010037422180175781
1274,17,443,63736,0,0.000995635986328125
1274,17,443,63736,0,0.0010006427764892578
1274,17,443,63736,0,0.0010039806365966797
1274,17,443,63736,0,0.0009965896606445312
1274,17,443,63736,0,0.0010004043579101562
1274,17,443,63736,0,0.0009980201721191406
76,17,63736,443,0,0.0010013580322265625
76,17,63736,443,0,0.0009989738464355469
76,17,63736,443,0,0.0009906291961669922
76,17,63736,443,0,0.0010056495666503906
1274,17,443,63736,0,0.0009999275207519531
1274,17,443,63736,0,0.0010046958923339844
1274,17,443,63736,0,0.0010037422180175781
1274,17,443,63736,0,0.0010132789611816406
1274,17,443,63736,0,0.0009877681732177734
1274,17,443,63736,0,0.0019953250885009766
1274,17,443,63736,0,0.0
60,6,443,62684,16,0.0009980201721191406
1400,6,443,62670,24,0.000997304916381836
76,17,63736,443,0,0.0009996891021728516
76,17,63736,443,0,0.0010080337524414062
76,17,63736,443,0,0.0009951591491699219
85,6,443,62670,24,0.0009968280792236328
1274,17,443,63736,0,0.002002239227294922
54,6,62670,443,16,0.0
76,17,63736,443,0,0.0009970664978027344
1274,17,443,63736,0,0.00099945068359375
1274,17,443,63736,0,0.001001119613647461
1274,17,443,63736,0,0.0010001659393310547
1274,17,443,63736,0,0.0009996891021728516
66,17,443,64201,0,0.0010001659393310547
1274,17,443,63736,0,0.0009999275207519531
1274,17,443,63736,0,0.0010051727294921875
1401,6,443,62670,24,0.0010044574737548828
85,6,443,62670,24,0.0009989738464355469
1274,17,443,63736,0,0.0009999275207519531
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.0010006427764892578
1274,17,443,63736,0,0.0009989738464355469
1274,17,443,63736,0,0.000995635986328125
54,6,62670,443,16,0.0009963512420654297
76,17,63736,443,0,0.00099945068359375
76,17,63736,443,0,0.0
76,17,63736,443,0,0.0009996891021728516
76,17,63736,443,0,0.0009999275207519531
76,17,63736,443,0,0.0
1274,17,443,63736,0,0.0010004043579101562
1274,17,443,63736,0,0.0009992122650146484
1274,17,443,63736,0,0.0010006427764892578
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.0009996891021728516
1274,17,443,63736,0,0.000995635986328125
1274,17,443,63736,0,0.001004934310913086
1274,17,443,63736,0,0.0009992122650146484
1274,17,443,63736,0,0.0009996891021728516
1274,17,443,63736,0,0.0
66,6,62685,443,2,0.0010006427764892578
76,17,63736,443,0,0.0009996891021728516
76,17,63736,443,0,0.0
1274,17,443,63736,0,0.0009999275207519531
76,17,63736,443,0,0.00099945068359375
76,17,63736,443,0,0.001001119613647461
76,17,63736,443,0,0.0
76,17,63736,443,0,0.0009999275207519531
100,17,443,51763,0,0.0010001659393310547
1292,17,443,55508,0,0.0010004043579101562
617,17,443,55508,0,0.0010004043579101562
129,17,443,55508,0,0.0010001659393310547
73,17,55508,443,0,0.0
64,17,443,55508,0,0.001004934310913086
77,17,55508,443,0,0.0009982585906982422
77,17,55508,443,0,0.0010128021240234375
1292,17,62108,443,0,0.0009868144989013672
498,17,62108,443,0,0.0020017623901367188
79,17,64513,443,0,0.0010042190551757812
60,6,443,62672,17,0.0009946823120117188
54,6,62672,443,16,0.0
81,17,51763,443,0,0.000995635986328125
69,17,443,53413,0,0.0010058879852294922
1292,17,52982,443,0,0.0009989738464355469
569,17,52982,443,0,0.0009953975677490234
74,17,53413,443,0,0.0009980201721191406
78,6,443,62675,24,0.0010025501251220703
60,6,443,62675,17,0.0
879,17,443,64513,0,0.0010004043579101562
60,6,443,62669,17,0.0009992122650146484
60,6,443,62683,17,0.0
60,6,443,62680,17,0.0009996891021728516
78,6,443,62678,24,0.0
60,6,443,62678,17,0.00099945068359375
54,6,62675,443,20,0.0009942054748535156
54,6,62669,443,16,0.0
54,6,62683,443,16,0.0010113716125488281
54,6,62680,443,16,0.0009987354278564453
54,6,62678,443,20,0.0
82,17,64513,443,0,0.0009958744049072266
125,17,64513,443,0,0.0010008811950683594
114,17,64513,443,0,0.0009992122650146484
1288,17,64513,443,0,0.0009946823120117188
1292,17,64513,443,0,0.0010051727294921875
942,17,64513,443,0,0.0009996891021728516
104,17,64513,443,0,0.0
78,6,443,62681,24,0.00099945068359375
60,6,443,62681,17,0.0
78,6,443,62679,24,0.001001596450805664
60,6,443,62679,17,0.0010001659393310547
78,6,443,62677,24,0.0
60,6,443,62677,17,0.0010046958923339844
78,6,443,62674,24,0.00099945068359375
54,6,62681,443,20,0.0
54,6,62679,443,20,0.0009961128234863281
54,6,62677,443,20,0.0
54,6,62674,443,20,0.0009987354278564453
60,6,443,62674,17,0.0010001659393310547
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.0020055770874023438
1274,17,443,63736,0,0.0009992122650146484
81,17,63736,443,0,0.0009961128234863281
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.00099945068359375
78,6,443,62676,24,0.0009996891021728516
60,6,443,62676,17,0.0
1274,17,443,63736,0,0.0010001659393310547
1274,17,443,63736,0,0.0010006427764892578
1274,17,443,63736,0,0.0009989738464355469
54,6,62676,443,20,0.0
76,17,63736,443,0,0.0009999275207519531
76,17,63736,443,0,0.0009996891021728516
76,17,63736,443,0,0.0010004043579101562
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.0010058879852294922
1040,17,443,62108,0,0.0009980201721191406
163,17,443,62108,0,0.0009949207305908203
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.002001523971557617
1274,17,443,63736,0,0.0
76,17,63736,443,0,0.0010097026824951172
76,17,63736,443,0,0.000995635986328125
73,17,62108,443,0,0.0009953975677490234
1274,17,443,63736,0,0.0009999275207519531
76,17,63736,443,0,0.0009996891021728516
1274,17,443,63736,0,0.0010006427764892578
1274,17,443,63736,0,0.0009999275207519531
76,17,63736,443,0,0.0010001659393310547
1274,17,443,63736,0,0.0009992122650146484
1274,17,443,63736,0,0.001001119613647461
76,17,63736,443,0,0.0009987354278564453
1274,17,443,63736,0,0.0010051727294921875
1274,17,443,63736,0,0.0009987354278564453
76,17,63736,443,0,0.000995635986328125
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.0010006427764892578
76,17,63736,443,0,0.0009982585906982422
1274,17,443,63736,0,0.0010001659393310547
1274,17,443,63736,0,0.0010018348693847656
76,17,63736,443,0,0.00099945068359375
1274,17,443,63736,0,0.0009949207305908203
1274,17,443,63736,0,0.002004861831665039
60,6,443,62684,16,0.0
78,6,443,62684,24,0.0010006427764892578
60,6,443,62684,17,0.0010004043579101562
78,6,443,62673,24,0.0009989738464355469
60,6,443,62673,17,0.0009937286376953125
1274,17,443,63736,0,0.001007080078125
1274,17,443,63736,0,0.0009999275207519531
54,6,62684,443,20,0.0
54,6,62673,443,20,0.0009992122650146484
76,17,63736,443,0,0.001001596450805664
76,17,63736,443,0,0.00099945068359375
1274,17,443,63736,0,0.001005411148071289
1274,17,443,63736,0,0.0009984970092773438
76,17,63736,443,0,0.0009958744049072266
1274,17,443,63736,0,0.0009999275207519531
1274,17,443,63736,0,0.00099945068359375
1274,17,443,63736,0,0.0010001659393310547
1274,17,443,63736,0,0.0009996891021728516
1274,17,443,63736,0,0.00099945068359375
1274,17,443,63736,0,0.0010001659393310547
65,17,443,62108,0,0.0009999275207519531
65,17,443,62108,0,0.0
69,17,443,62108,0,0.0010001659393310547
1274,17,443,63736,0,0.0010006427764892578
1274,17,443,63736,0,0.0010001659393310547
66,6,443,62685,18,0.0010004043579101562
54,6,62685,443,16,0.0010046958923339844
1274,17,443,63736,0,0.0009942054748535156
1274,17,443,63736,0,0.0010061264038085938
1454,6,62685,443,16,0.0009980201721191406
382,6,62685,443,24,0.000995635986328125
76,17,63736,443,0,0.0
1274,17,443,63736,0,0.002012968063354492
1274,17,443,63736,0,0.0
1274,17,443,63736,0,0.0009965896606445312
1274,17,443,63736,0,0.0010004043579101562
1274,17,443,63736,0,0.0009953975677490234
1274,17,443,63736,0,0.0010027885437011719
1274,17,443,63736,0,0.0010025501251220703
